,avg_rating,has_certificate,num_lectures,num_quizzes,num_practice_tests,is_practice_test_course,num_article_assets,num_curriculum_items,num_subscribers,num_reviews,price,subcat_3D & Animation,subcat_Arts & Crafts,subcat_Business Analytics & Intelligence,subcat_Commercial Photography,subcat_Data Science,subcat_Database Design & Development,subcat_Design Tools,subcat_Digital Marketing,subcat_Digital Photography,subcat_Engineering,subcat_Game Development,subcat_Google,subcat_Graphic Design & Illustration,subcat_Hardware,subcat_IT Certifications,subcat_Investing & Trading,subcat_Language Learning,subcat_Marketing Analytics & Automation,subcat_Microsoft,subcat_Network & Security,subcat_No-Code Development,subcat_Online Education,subcat_Other Design,subcat_Other IT & Software,subcat_Other Office Productivity,subcat_Other Photography & Video,subcat_Paid Advertising,subcat_Photography,subcat_Photography Tools,subcat_Programming Languages,subcat_Science,subcat_Software Development Tools,subcat_Software Engineering,subcat_Software Testing,subcat_Teacher Training,subcat_Test Prep,subcat_Video Design,subcat_Web Design,subcat_Web Development,level_All Levels,level_Beginner Level,level_Intermediate Level,cluster_0,cluster_1,cluster_2,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7
0,0.36548551770061266,0.0,2.833638816361014,0.025558577077969925,6.040634905998919,0.0,0.2471132408938981,2.7480416451214005,-0.211589189884536,-0.06598823955857733,1.1168857601541502,-0.12945955560063097,-0.16807316136320358,-0.1765261257939422,-0.0524863881081478,-0.3562793630286827,-0.1499063377991723,-0.10540925533894599,-0.09116056881941459,-0.12945955560063094,-0.1765261257939422,-0.105409255338946,-0.07432941462471664,-0.1846372364689991,-0.0524863881081478,-0.19245008972987523,-0.1765261257939422,-0.10540925533894598,-0.140028008402801,-0.16807316136320355,-0.24112141108520604,-0.0524863881081478,-0.07432941462471664,-0.10540925533894598,-0.28867513459481287,-0.0524863881081478,-0.0524863881081478,-0.12945955560063094,-0.11801515411874573,-0.0524863881081478,3.6823905279043934,-0.0911605688194146,-0.1765261257939422,-0.0524863881081478,-0.21442250696755896,-0.0524863881081478,-0.14990633779917228,-0.20000000000000007,-0.07432941462471664,-0.3944053188733077,0.7498211517799778,-0.6495190528383289,-0.2597088376469044,-0.18463723646899907,-0.3660005277220716,-1.0741723110591492,4.147288270665544,-0.21442250696755896,-0.22808577638091165,-0.2942229837709904,-0.3051116076013711
1,0.23701107942284316,0.0,3.177054012488669,6.346136157367393,6.040634905998919,0.0,7.907910050714699,3.7303565106659233,-0.09787537790169722,-0.10675205511517676,1.1168857601541502,-0.12945955560063097,-0.16807316136320358,-0.1765261257939422,-0.0524863881081478,-0.3562793630286827,-0.1499063377991723,-0.10540925533894599,-0.09116056881941459,-0.12945955560063094,-0.1765261257939422,-0.105409255338946,-0.07432941462471664,-0.1846372364689991,-0.0524863881081478,-0.19245008972987523,-0.1765261257939422,-0.10540925533894598,-0.140028008402801,-0.16807316136320355,-0.24112141108520604,-0.0524863881081478,-0.07432941462471664,-0.10540925533894598,-0.28867513459481287,-0.0524863881081478,-0.0524863881081478,-0.12945955560063094,-0.11801515411874573,-0.0524863881081478,3.6823905279043934,-0.0911605688194146,-0.1765261257939422,-0.0524863881081478,-0.21442250696755896,-0.0524863881081478,-0.14990633779917228,-0.20000000000000007,-0.07432941462471664,-0.3944053188733077,0.7498211517799778,-0.6495190528383289,-0.2597088376469044,-0.18463723646899907,-0.3660005277220716,-1.0741723110591492,4.147288270665544,-0.21442250696755896,-0.22808577638091165,-0.2942229837709904,-0.3051116076013711
2,0.1576797621243103,0.0,1.2491090517720118,1.0198067357751828,-0.23266354131522227,0.0,1.6541983692283309,1.2832881178005728,0.5747322115356641,0.5132601528377057,0.8229259505401874,-0.12945955560063097,-0.16807316136320358,-0.1765261257939422,-0.0524863881081478,2.8067862014210854,-0.1499063377991723,-0.10540925533894599,-0.09116056881941459,-0.12945955560063094,-0.1765261257939422,-0.105409255338946,-0.07432941462471664,-0.1846372364689991,-0.0524863881081478,-0.19245008972987523,-0.1765261257939422,-0.10540925533894598,-0.140028008402801,-0.16807316136320355,-0.24112141108520604,-0.0524863881081478,-0.07432941462471664,-0.10540925533894598,-0.28867513459481287,-0.0524863881081478,-0.0524863881081478,-0.12945955560063094,-0.11801515411874573,-0.0524863881081478,-0.2715627232967842,-0.0911605688194146,-0.1765261257939422,-0.0524863881081478,-0.21442250696755896,-0.0524863881081478,-0.14990633779917228,-0.20000000000000007,-0.07432941462471664,-0.3944053188733077,-1.333651361562861,1.5396007178390019,-0.2597088376469044,-0.18463723646899907,-0.3660005277220716,-1.0741723110591492,-0.24112141108520604,-0.21442250696755896,4.384315479321969,-0.2942229837709904,-0.3051116076013711
3,0.3864471661839404,0.0,3.171029184486429,-0.3295300510281775,-0.23266354131522227,0.0,-0.2219151352175795,3.027042316992034,1.0587302791728341,0.096173219350996,-1.5287525263715163,-0.12945955560063097,-0.16807316136320358,-0.1765261257939422,-0.0524863881081478,-0.3562793630286827,-0.1499063377991723,-0.10540925533894599,-0.09116056881941459,-0.12945955560063094,-0.1765261257939422,-0.105409255338946,-0.07432941462471664,-0.1846372364689991,-0.0524863881081478,-0.19245008972987523,-0.1765261257939422,-0.10540925533894598,-0.140028008402801,-0.16807316136320355,-0.24112141108520604,-0.0524863881081478,-0.07432941462471664,-0.10540925533894598,-0.28867513459481287,-0.0524863881081478,-0.0524863881081478,-0.12945955560063094,-0.11801515411874573,-0.0524863881081478,3.6823905279043934,-0.0911605688194146,-0.1765261257939422,-0.0524863881081478,-0.21442250696755896,-0.0524863881081478,-0.14990633779917228,-0.20000000000000007,-0.07432941462471664,-0.3944053188733077,0.7498211517799778,-0.6495190528383289,-0.2597088376469044,-0.18463723646899907,2.7322364976461624,-1.0741723110591492,-0.24112141108520604,-0.21442250696755896,-0.22808577638091165,-0.2942229837709904,-0.3051116076013711
4,0.5329412619988824,0.0,0.4719062394831095,12.950784640141736,-0.23266354131522227,0.0,0.3513417689186709,1.5157886776927678,-0.20904921935971726,-0.11450899104333155,-1.5287525263715163,-0.12945955560063097,-0.16807316136320358,-0.1765261257939422,-0.0524863881081478,-0.3562793630286827,-0.1499063377991723,-0.10540925533894599,-0.09116056881941459,-0.12945955560063094,-0.1765261257939422,-0.105409255338946,-0.07432941462471664,-0.1846372364689991,-0.0524863881081478,-0.19245008972987523,-0.1765261257939422,-0.10540925533894598,-0.140028008402801,-0.16807316136320355,-0.24112141108520604,-0.0524863881081478,-0.07432941462471664,-0.10540925533894598,-0.28867513459481287,-0.0524863881081478,-0.0524863881081478,-0.12945955560063094,-0.11801515411874573,-0.0524863881081478,3.6823905279043934,-0.0911605688194146,-0.1765261257939422,-0.0524863881081478,-0.21442250696755896,-0.0524863881081478,-0.14990633779917228,-0.20000000000000007,-0.07432941462471664,-0.3944053188733077,0.7498211517799778,-0.6495190528383289,-0.2597088376469044,-0.18463723646899907,2.7322364976461624,-1.0741723110591492,-0.24112141108520604,-0.21442250696755896,-0.22808577638091165,-0.2942229837709904,-0.3051116076013711
5,0.2974295131919983,0.0,0.1405406993599341,0.09657630269919941,-0.23266354131522227,0.0,0.0907704488567389,0.1440353743288184,-0.1843095722413348,-0.17758596797351203,0.38198623611924293,-0.12945955560063097,-0.16807316136320358,-0.1765261257939422,-0.0524863881081478,-0.3562793630286827,-0.1499063377991723,-0.10540925533894599,-0.09116056881941459,-0.12945955560063094,-0.1765261257939422,-0.105409255338946,-0.07432941462471664,-0.1846372364689991,-0.0524863881081478,-0.19245008972987523,-0.1765261257939422,-0.10540925533894598,-0.140028008402801,-0.16807316136320355,-0.24112141108520604,-0.0524863881081478,-0.07432941462471664,-0.10540925533894598,-0.28867513459481287,-0.0524863881081478,-0.0524863881081478,-0.12945955560063094,-0.11801515411874573,-0.0524863881081478,3.6823905279043934,-0.0911605688194146,-0.1765261257939422,-0.0524863881081478,-0.21442250696755896,-0.0524863881081478,-0.14990633779917228,-0.20000000000000007,-0.07432941462471664,-0.3944053188733077,-1.333651361562861,1.5396007178390019,-0.2597088376469044,-0.18463723646899907,-0.3660005277220716,-1.0741723110591492,-0.24112141108520604,-0.21442250696755896,-0.22808577638091165,3.398782743561441,-0.3051116076013711
6,-0.1706416312251221,0.0,1.044264899695867,0.5226826564265763,-0.23266354131522227,0.0,3.6345404016990144,1.0449750439110732,0.782825980914399,1.0430620688853807,1.4108455697681133,-0.12945955560063097,-0.16807316136320358,-0.1765261257939422,-0.0524863881081478,-0.3562793630286827,-0.1499063377991723,-0.10540925533894599,-0.09116056881941459,-0.12945955560063094,-0.1765261257939422,-0.105409255338946,-0.07432941462471664,-0.1846372364689991,-0.0524863881081478,-0.19245008972987523,-0.1765261257939422,-0.10540925533894598,-0.140028008402801,-0.16807316136320355,-0.24112141108520604,-0.0524863881081478,-0.07432941462471664,-0.10540925533894598,-0.28867513459481287,-0.0524863881081478,-0.0524863881081478,-0.12945955560063094,-0.11801515411874573,-0.0524863881081478,3.6823905279043934,-0.0911605688194146,-0.1765261257939422,-0.0524863881081478,-0.21442250696755896,-0.0524863881081478,-0.14990633779917228,-0.20000000000000007,-0.07432941462471664,-0.3944053188733077,0.7498211517799778,-0.6495190528383289,-0.2597088376469044,-0.18463723646899907,-0.3660005277220716,-1.0741723110591492,-0.24112141108520604,-0.21442250696755896,-0.22808577638091165,3.398782743561441,-0.3051116076013711
7,0.4769682336897793,0.0,2.634819492287109,0.9487890101539532,-0.23266354131522227,0.0,0.8724844090425349,2.6143538231833885,0.2723671019216338,0.3322330596337312,0.38198623611924293,-0.12945955560063097,-0.16807316136320358,-0.1765261257939422,-0.0524863881081478,-0.3562793630286827,-0.1499063377991723,-0.10540925533894599,-0.09116056881941459,-0.12945955560063094,-0.1765261257939422,-0.105409255338946,-0.07432941462471664,-0.1846372364689991,-0.0524863881081478,-0.19245008972987523,-0.1765261257939422,-0.10540925533894598,-0.140028008402801,-0.16807316136320355,-0.24112141108520604,-0.0524863881081478,-0.07432941462471664,-0.10540925533894598,3.4641016151377544,-0.0524863881081478,-0.0524863881081478,-0.12945955560063094,-0.11801515411874573,-0.0524863881081478,-0.2715627232967842,-0.0911605688194146,-0.1765261257939422,-0.0524863881081478,-0.21442250696755896,-0.0524863881081478,-0.14990633779917228,-0.20000000000000007,-0.07432941462471664,-0.3944053188733077,0.7498211517799778,-0.6495190528383289,-0.2597088376469044,-0.18463723646899907,-0.3660005277220716,-1.0741723110591492,-0.24112141108520604,-0.21442250696755896,-0.22808577638091165,-0.2942229837709904,3.2774892042340835
8,0.28881374600631976,0.0,1.0081159316824297,2.085072620093625,-0.23266354131522227,0.0,1.6541983692283309,1.1379752678679511,0.24886401940086042,0.3811368696828387,1.7048053793820765,-0.12945955560063097,-0.16807316136320358,-0.1765261257939422,-0.0524863881081478,-0.3562793630286827,-0.1499063377991723,-0.10540925533894599,-0.09116056881941459,-0.12945955560063094,-0.1765261257939422,-0.105409255338946,-0.07432941462471664,-0.1846372364689991,-0.0524863881081478,-0.19245008972987523,-0.1765261257939422,-0.10540925533894598,-0.140028008402801,-0.16807316136320355,-0.24112141108520604,-0.0524863881081478,-0.07432941462471664,-0.10540925533894598,-0.28867513459481287,-0.0524863881081478,-0.0524863881081478,-0.12945955560063094,-0.11801515411874573,-0.0524863881081478,3.6823905279043934,-0.0911605688194146,-0.1765261257939422,-0.0524863881081478,-0.21442250696755896,-0.0524863881081478,-0.14990633779917228,-0.20000000000000007,-0.07432941462471664,-0.3944053188733077,0.7498211517799778,-0.6495190528383289,-0.2597088376469044,-0.18463723646899907,2.7322364976461624,-1.0741723110591492,-0.24112141108520604,-0.21442250696755896,-0.22808577638091165,-0.2942229837709904,-0.3051116076013711
9,-0.3110267362799733,0.0,0.3152607114248811,1.8720194432299364,-0.23266354131522227,0.0,0.6119130889806029,0.4520986161859765,-0.15757304040113757,-0.031002224014307172,0.8229259505401874,-0.12945955560063097,-0.16807316136320358,-0.1765261257939422,-0.0524863881081478,-0.3562793630286827,-0.1499063377991723,-0.10540925533894599,-0.09116056881941459,-0.12945955560063094,-0.1765261257939422,-0.105409255338946,-0.07432941462471664,-0.1846372364689991,-0.0524863881081478,-0.19245008972987523,-0.1765261257939422,-0.10540925533894598,-0.140028008402801,-0.16807316136320355,-0.24112141108520604,-0.0524863881081478,-0.07432941462471664,-0.10540925533894598,-0.28867513459481287,-0.0524863881081478,-0.0524863881081478,-0.12945955560063094,-0.11801515411874573,-0.0524863881081478,3.6823905279043934,-0.0911605688194146,-0.1765261257939422,-0.0524863881081478,-0.21442250696755896,-0.0524863881081478,-0.14990633779917228,-0.20000000000000007,-0.07432941462471664,-0.3944053188733077,-1.333651361562861,1.5396007178390019,-0.2597088376469044,-0.18463723646899907,-0.3660005277220716,0.9309493362512627,-0.24112141108520604,-0.21442250696755896,-0.22808577638091165,-0.2942229837709904,-0.3051116076013711
